ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km
0xb107,BANGRES05DEL01,34,4.6,12.970324,77.645748,12.980324,77.655748,28/03/22,8:45:00,9:00:00,conditions Sandstorms,Low,1,Meal,scooter,0,No,Metropolitian,(min) 25,25,Sandstorms,0,1.55
0x2410,BANGRES20DEL02,25,4.6,12.972161,77.596014,13.022161,77.646014,01/04/22,23:55:00,0:00:00,conditions Stormy,Low,2,Buffet,scooter,1,No,Metropolitian,(min) 10,10,Stormy,0,7.76
0x89a0,BANGRES11DEL02,27,5.0,12.934365,77.616155,12.984365,77.666155,09/03/22,18:30:00,18:45:00,conditions Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 25,25,Sandstorms,0,7.76
0x61af,BANGRES06DEL01,39,4.2,12.979096,77.640625,12.989096,77.650625,07/03/22,9:10:00,9:15:00,conditions Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,(min) 23,23,Sandstorms,0,1.55
0x5a51,BANGRES09DEL03,35,4.8,12.934179,77.615797,12.964179,77.645797,01/04/22,18:45:00,19:00:00,conditions Cloudy,Medium,1,Snack,motorcycle,0,No,Urban,(min) 19,19,Cloudy,0,4.66
0x13d3,BANGRES03DEL01,22,4.6,12.979166,77.640709,13.089166,77.750709,18/03/22,21:25:00,21:30:00,conditions Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,(min) 27,27,Stormy,0,17.08
0x7454,BANGRES07DEL03,29,4.5,12.978453,77.643685,13.008453,77.673685,15/03/22,17:25:00,17:30:00,conditions Fog,Medium,2,Buffet,scooter,0,No,Metropolitian,(min) 11,11,Fog,0,4.66
0xaee3,BANGRES04DEL03,31,4.4,12.98041,77.640489,13.04041,77.700489,26/03/22,17:30:00,17:40:00,conditions Sandstorms,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 32,32,Sandstorms,1,9.31
0xac48,BANGRES11DEL01,34,5.0,12.934365,77.616155,12.974365,77.656155,09/03/22,15:35:00,15:50:00,conditions Sunny,Medium,1,Drinks,motorcycle,0,No,Metropolitian,(min) 17,17,Sunny,0,6.21
0x6f9c,BANGRES03DEL03,30,4.6,12.979166,77.640709,13.039166,77.700709,15/03/22,21:00:00,21:15:00,conditions Cloudy,Jam,1,Meal,motorcycle,0,No,Metropolitian,(min) 36,36,Cloudy,1,9.31
0x525e,BANGRES15DEL02,38,4.8,12.975377,77.696664,12.995377,77.716664,17/03/22,9:00:00,9:15:00,conditions Windy,Low,2,Snack,electric_scooter,1,No,Urban,(min) 26,26,Windy,0,3.11
0x6024,BANGRES06DEL03,38,4.9,12.979096,77.640625,13.009096,77.670625,28/03/22,21:20:00,21:30:00,conditions Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 36,36,Windy,1,4.66
0x2346,BANGRES05DEL03,20,4.4,12.970324,77.645748,13.060324,77.735748,27/03/22,17:30:00,17:35:00,conditions Windy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,(min) 36,36,Windy,1,13.97
0x23b7,BANGRES18DEL03,38,4.9,12.913041,77.683237,12.973041,77.743237,05/03/22,23:40:00,23:55:00,conditions Sandstorms,Low,2,Meal,motorcycle,1,No,Urban,(min) 26,26,Sandstorms,0,9.32
0xb02b,BANGRES02DEL03,30,4.8,12.970221,77.645396,13.000221,77.675396,13/03/22,22:45:00,22:50:00,conditions Windy,Low,2,Meal,scooter,1,No,Metropolitian,(min) 20,20,Windy,0,4.66
0xb320,BANGRES16DEL02,24,4.8,13.029198,77.570997,13.049198,77.590997,15/03/22,9:10:00,9:20:00,conditions Sunny,Low,0,Meal,motorcycle,1,No,Urban,(min) 15,15,Sunny,0,3.1
0xa2e9,BANGRES010DEL02,23,4.9,12.933298,77.614293,12.983298,77.664293,15/03/22,20:20:00,20:30:00,conditions Cloudy,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 26,26,Cloudy,0,7.76
0xb6b5,BANGRES16DEL03,20,5.0,13.029198,77.570997,13.059198,77.600997,05/03/22,18:30:00,18:45:00,conditions Sandstorms,Medium,2,Drinks,motorcycle,1,No,Metropolitian,(min) 24,24,Sandstorms,0,4.66
0xaf0c,BANGRES18DEL01,23,4.9,12.913041,77.683237,12.923041,77.693237,11/03/22,8:50:00,9:05:00,conditions Stormy,Low,2,Snack,scooter,0,No,Metropolitian,(min) 12,12,Stormy,0,1.55
0x5a8f,BANGRES16DEL03,27,4.5,13.029198,77.570997,13.119198,77.660997,14/03/22,19:45:00,19:50:00,conditions Windy,Jam,2,Meal,scooter,1,No,Urban,(min) 15,15,Windy,0,13.97
0x3565,BANGRES14DEL02,33,4.7,12.949934,77.699386,13.029934,77.779386,27/03/22,22:10:00,22:25:00,conditions Sunny,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 22,22,Sunny,0,12.42
0x422d,BANGRES05DEL01,30,4.2,12.970324,77.645748,12.980324,77.655748,11/03/22,11:55:00,12:10:00,conditions Cloudy,High,1,Meal,motorcycle,1,No,Metropolitian,(min) 39,39,Cloudy,1,1.55
0xb85f,BANGRES18DEL02,21,5.0,12.913041,77.683237,12.933041,77.703237,03/04/22,9:55:00,10:05:00,conditions Fog,Low,1,Buffet,motorcycle,0,No,Urban,(min) 13,13,Fog,0,3.11
0x1f32,BANGRES04DEL02,29,4.9,12.98041,77.640489,13.00041,77.660489,13/03/22,9:35:00,9:45:00,conditions Windy,Low,1,Meal,scooter,0,No,Urban,(min) 16,16,Windy,0,3.11
0xa5ce,BANGRES01DEL02,37,4.9,12.933284,77.615428,13.013284,77.695428,10/03/22,23:25:00,23:30:00,conditions Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,(min) 29,29,Windy,0,12.42
0x2723,BANGRES12DEL02,23,4.8,12.939496,77.625999,13.069496,77.755999,12/03/22,17:35:00,17:45:00,conditions Windy,Medium,0,Meal,motorcycle,0,No,Metropolitian,(min) 36,36,Windy,1,20.18
0x32e8,BANGRES02DEL02,38,4.7,12.970221,77.645396,12.990221,77.665396,05/03/22,9:20:00,9:30:00,conditions Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 21,21,Cloudy,0,3.11
0x150c,BANGRES01DEL02,30,4.6,12.933284,77.615428,12.983284,77.665428,19/03/22,21:55:00,22:05:00,conditions Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 34,34,Cloudy,1,7.76
0xb087,BANGRES06DEL01,38,4.8,12.979096,77.640625,13.049096,77.710625,29/03/22,23:30:00,23:40:00,conditions Windy,Low,0,Meal,motorcycle,0,No,Metropolitian,(min) 20,20,Windy,0,10.87
0xa95d,BANGRES09DEL01,21,4.7,12.934179,77.615797,13.044179,77.725797,23/03/22,20:30:00,20:40:00,conditions Stormy,Jam,2,Meal,electric_scooter,0,No,Urban,(min) 21,21,Stormy,0,17.08
0x7320,BANGRES15DEL03,22,4.8,12.975377,77.696664,13.035377,77.756664,01/04/22,21:25:00,21:35:00,conditions Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 25,25,Fog,0,9.31
0x19b2,BANGRES02DEL01,32,4.4,12.970221,77.645396,13.010221,77.685396,05/04/22,14:45:00,14:50:00,conditions Stormy,High,0,Drinks,motorcycle,0,No,Metropolitian,(min) 46,46,Stormy,1,6.21
0xa7d6,BANGRES11DEL03,33,4.6,12.934365,77.616155,12.994365,77.676155,01/03/22,22:40:00,22:45:00,conditions Sandstorms,Low,1,Snack,motorcycle,1,No,Metropolitian,(min) 23,23,Sandstorms,0,9.32
0x66e0,BANGRES03DEL02,32,5.0,12.979166,77.640709,13.029166,77.690709,28/03/22,18:10:00,18:25:00,conditions Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,(min) 29,29,Sunny,0,7.76
0x9687,BANGRES17DEL01,22,4.7,12.972532,77.608179,13.012532,77.648179,19/03/22,15:25:00,15:35:00,conditions Cloudy,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 25,25,Cloudy,0,6.21
0x2494,BANGRES17DEL01,22,4.3,12.972532,77.608179,13.082532,77.718179,14/03/22,20:50:00,21:00:00,conditions Windy,Jam,0,Snack,motorcycle,0,No,Urban,(min) 31,31,Windy,1,17.08
0x157d,BANGRES09DEL03,35,3.5,12.934179,77.615797,13.024179,77.705797,02/04/22,19:45:00,19:50:00,conditions Windy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,(min) 33,33,Windy,1,13.97
0x6cf0,BANGRES17DEL02,28,4.7,12.972532,77.608179,13.052532,77.688179,06/04/22,19:00:00,19:15:00,conditions Cloudy,Medium,2,Snack,scooter,0,No,Metropolitian,(min) 28,28,Cloudy,0,12.42
0x57d2,BANGRES03DEL02,31,5.0,12.979166,77.640709,13.109166,77.770709,04/03/22,23:55:00,0:00:00,conditions Stormy,Low,1,Drinks,motorcycle,1,No,Urban,(min) 22,22,Stormy,0,20.18
0xc1b,BANGRES04DEL01,27,4.6,12.98041,77.640489,12.99041,77.650489,11/03/22,11:15:00,11:25:00,conditions Sunny,High,2,Snack,electric_scooter,0,No,Urban,(min) 16,16,Sunny,0,1.55
0x1b46,BANGRES18DEL03,24,5.0,12.913041,77.683237,12.943041,77.713237,17/03/22,20:35:00,20:40:00,conditions Sandstorms,Jam,1,Buffet,motorcycle,1,No,Metropolitian,(min) 14,14,Sandstorms,0,4.66
0xb6c7,BANGRES02DEL02,34,4.8,12.970221,77.645396,13.050221,77.725396,14/03/22,19:30:00,19:35:00,conditions Stormy,Jam,0,Snack,motorcycle,1,No,Urban,(min) 38,38,Stormy,1,12.42
0x1a34,BANGRES04DEL03,33,4.5,12.98041,77.640489,13.01041,77.670489,03/04/22,17:35:00,17:45:00,conditions Windy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,(min) 25,25,Windy,0,4.66
0x6a88,BANGRES010DEL02,37,4.9,12.933298,77.614293,13.063298,77.744293,25/03/22,18:10:00,18:20:00,conditions Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,(min) 30,30,Fog,0,20.18
0xa0eb,BANGRES05DEL01,22,4.8,12.970324,77.645748,12.980324,77.655748,09/03/22,10:30:00,10:35:00,conditions Stormy,Low,1,Buffet,motorcycle,1,NaN,Urban,(min) 14,14,Stormy,0,1.55
0x3595,BANGRES16DEL01,38,4.9,13.029198,77.570997,13.139198,77.680997,06/04/22,19:25:00,19:40:00,conditions Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 30,30,Sunny,0,17.07
0x67f1,BANGRES18DEL03,29,4.7,12.913041,77.683237,13.003041,77.773237,04/04/22,20:40:00,20:55:00,conditions Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,(min) 18,18,Sandstorms,0,13.97
0x97cb,BANGRES07DEL02,32,4.5,12.978453,77.643685,12.998453,77.663685,03/04/22,9:10:00,9:15:00,conditions Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,(min) 27,27,Sandstorms,0,3.11
0xff0,BANGRES01DEL01,26,4.8,12.933284,77.615428,12.943284,77.625428,11/03/22,10:55:00,11:10:00,conditions Stormy,Low,1,Meal,scooter,0,No,Metropolitian,(min) 19,19,Stormy,0,1.55
0xb6ba,BANGRES16DEL02,22,4.8,13.029198,77.570997,13.049198,77.590997,17/03/22,11:40:00,11:50:00,conditions Cloudy,High,0,Snack,motorcycle,1,No,Metropolitian,(min) 22,22,Cloudy,0,3.1
0x9402,BANGRES07DEL01,35,4.8,12.978453,77.643685,13.088453,77.753685,18/03/22,20:40:00,20:55:00,conditions Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 46,46,Sandstorms,1,17.08
0xac3c,BANGRES11DEL01,36,4.6,12.934365,77.616155,12.944365,77.626155,26/03/22,10:00:00,10:05:00,conditions Cloudy,Low,2,Drinks,electric_scooter,0,No,Urban,(min) 16,16,Cloudy,0,1.55
0x5ac4,BANGRES11DEL03,25,4.6,12.934365,77.616155,12.964365,77.646155,24/03/22,19:25:00,19:35:00,conditions Sunny,Jam,2,Meal,scooter,0,No,Metropolitian,(min) 16,16,Sunny,0,4.66
0x1944,BANGRES17DEL03,25,4.9,12.972532,77.608179,13.062532,77.698179,02/04/22,23:00:00,23:10:00,conditions Windy,Low,0,Buffet,motorcycle,1,No,NaN,(min) 17,17,Windy,0,13.97
0x4f90,BANGRES04DEL01,36,4.7,12.98041,77.640489,13.05041,77.710489,16/03/22,17:15:00,17:25:00,conditions Sandstorms,Medium,2,Snack,electric_scooter,1,No,Metropolitian,(min) 21,21,Sandstorms,0,10.87
0xb63,BANGRES14DEL03,30,4.8,12.949934,77.699386,13.039934,77.789386,23/03/22,23:25:00,23:30:00,conditions Stormy,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 20,20,Stormy,0,13.97
0xb13b,BANGRES19DEL03,29,4.7,12.914264,77.6784,12.944264,77.7084,15/03/22,20:30:00,20:45:00,conditions Windy,Jam,0,Meal,motorcycle,2,No,Metropolitian,(min) 35,35,Windy,1,4.66
0x4b1d,BANGRES16DEL01,22,4.9,13.029198,77.570997,13.099198,77.640997,12/03/22,17:15:00,17:30:00,conditions Fog,Medium,1,Buffet,motorcycle,1,No,Metropolitian,(min) 32,32,Fog,1,10.87
0xab03,BANGRES13DEL03,23,4.9,12.935662,77.61413,12.995662,77.67413,26/03/22,20:35:00,20:50:00,conditions Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,(min) 24,24,Windy,0,9.32
0x4753,BANGRES17DEL02,24,4.6,12.972532,77.608179,13.052532,77.688179,12/03/22,18:00:00,18:05:00,conditions Stormy,Medium,2,Snack,motorcycle,1,No,Metropolitian,(min) 20,20,Stormy,0,12.42
0x5381,BANGRES05DEL01,36,4.2,12.970324,77.645748,13.010324,77.685748,03/04/22,14:40:00,14:55:00,conditions Stormy,High,1,Drinks,scooter,1,No,Metropolitian,(min) 32,32,Stormy,1,6.21
0xad85,BANGRES08DEL03,24,5.0,12.906229,77.596791,12.936229,77.626791,03/03/22,17:20:00,17:25:00,conditions Sandstorms,Medium,0,Meal,motorcycle,0,NaN,Urban,(min) 10,10,Sandstorms,0,4.66
0x4095,BANGRES15DEL02,26,5.0,12.975377,77.696664,12.995377,77.716664,03/04/22,11:35:00,11:45:00,conditions Cloudy,High,1,Meal,scooter,1,No,Metropolitian,(min) 20,20,Cloudy,0,3.11
0x2e08,BANGRES03DEL01,28,4.7,12.979166,77.640709,13.019166,77.680709,19/03/22,13:35:00,13:45:00,conditions Fog,High,2,Snack,motorcycle,1,No,Metropolitian,(min) 30,30,Fog,0,6.21
0xb414,BANGRES05DEL03,32,4.7,12.970324,77.645748,13.000324,77.675748,09/03/22,19:35:00,19:40:00,conditions Stormy,Jam,2,Buffet,scooter,1,No,Metropolitian,(min) 26,26,Stormy,0,4.66
0xaf3,BANGRES16DEL03,35,5.0,13.029198,77.570997,13.119198,77.660997,08/03/22,18:45:00,19:00:00,conditions Stormy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,(min) 24,24,Stormy,0,13.97
0x3557,BANGRES06DEL02,29,4.6,12.979096,77.640625,13.029096,77.690625,05/03/22,23:00:00,23:10:00,conditions Sandstorms,Low,1,Drinks,scooter,0,No,NaN,(min) 12,12,Sandstorms,0,7.76
0x45c6,BANGRES02DEL03,22,4.7,12.970221,77.645396,13.030221,77.705396,13/03/22,19:45:00,19:50:00,conditions Windy,Jam,2,Snack,scooter,1,No,Urban,(min) 10,10,Windy,0,9.32
0x62b7,BANGRES19DEL03,23,4.8,12.914264,77.6784,12.944264,77.7084,09/03/22,18:10:00,18:20:00,conditions Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 28,28,Sandstorms,0,4.66
0x385b,BANGRES03DEL03,22,4.8,12.979166,77.640709,13.069166,77.730709,12/03/22,20:15:00,20:30:00,conditions Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 30,30,Windy,0,13.97
0x9718,BANGRES16DEL01,23,4.2,13.029198,77.570997,13.099198,77.640997,14/03/22,20:50:00,21:05:00,conditions Windy,Jam,0,Meal,motorcycle,2,No,Metropolitian,(min) 39,39,Windy,1,10.87
0x3246,BANGRES11DEL02,36,4.5,12.934365,77.616155,12.954365,77.636155,13/03/22,9:20:00,9:35:00,conditions Fog,Low,0,Snack,motorcycle,1,No,Urban,(min) 26,26,Fog,0,3.11
0x7f30,BANGRES14DEL03,24,4.6,12.949934,77.699386,12.979934,77.729386,19/03/22,23:35:00,23:40:00,conditions Sandstorms,Low,2,Snack,scooter,1,No,Metropolitian,(min) 11,11,Sandstorms,0,4.66
0x1c3c,BANGRES05DEL02,33,4.6,12.970324,77.645748,12.990324,77.665748,17/03/22,10:35:00,10:50:00,conditions Cloudy,Low,1,Meal,scooter,1,No,Metropolitian,(min) 17,17,Cloudy,0,3.11
0x937f,BANGRES06DEL02,38,4.7,12.979096,77.640625,13.029096,77.690625,05/04/22,21:25:00,21:35:00,conditions Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 30,30,Stormy,0,7.76
0x4d98,BANGRES14DEL03,39,4.6,12.949934,77.699386,12.979934,77.729386,30/03/22,18:20:00,18:25:00,conditions Sandstorms,Medium,1,Meal,motorcycle,0,No,Metropolitian,(min) 26,26,Sandstorms,0,4.66
0x4184,BANGRES12DEL02,20,4.6,12.939496,77.625999,13.019496,77.705999,10/03/22,20:30:00,20:35:00,conditions Cloudy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 36,36,Cloudy,1,12.42
0x7912,BANGRES010DEL02,30,4.7,12.933298,77.614293,12.953298,77.634293,03/03/22,10:00:00,10:05:00,conditions Cloudy,Low,1,Drinks,scooter,0,No,Urban,(min) 18,18,Cloudy,0,3.11
0xa8b2,BANGRES19DEL02,27,4.9,12.914264,77.6784,13.044264,77.8084,18/03/22,20:45:00,21:00:00,conditions Stormy,Jam,2,Snack,scooter,0,No,Metropolitian,(min) 22,22,Stormy,0,20.18
0x2f98,BANGRES05DEL02,28,4.8,12.970324,77.645748,13.050324,77.725748,23/03/22,19:50:00,20:05:00,conditions Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,(min) 37,37,Fog,1,12.42
0x144e,BANGRES16DEL02,38,4.7,13.029198,77.570997,13.159198,77.700997,02/03/22,0:00:00,0:15:00,conditions Cloudy,Low,2,Drinks,motorcycle,1,No,Urban,(min) 28,28,Cloudy,0,20.18
0x2f52,BANGRES18DEL01,35,4.3,12.913041,77.683237,12.923041,77.693237,01/04/22,9:40:00,9:50:00,conditions Stormy,Low,0,Buffet,motorcycle,1,No,Urban,(min) 29,29,Stormy,0,1.55
0x970e,BANGRES20DEL02,39,4.6,12.972161,77.596014,13.102161,77.726014,20/03/22,20:25:00,20:40:00,conditions Cloudy,Jam,2,Drinks,scooter,2,No,Metropolitian,(min) 35,35,Cloudy,1,20.18
0x483a,BANGRES01DEL03,35,4.5,12.933284,77.615428,12.993284,77.675428,05/03/22,22:55:00,23:05:00,conditions Fog,Low,1,Buffet,scooter,0,No,Urban,(min) 18,18,Fog,0,9.32
0x43ce,BANGRES03DEL03,34,4.8,12.979166,77.640709,13.039166,77.700709,26/03/22,20:35:00,20:50:00,conditions Sunny,Jam,1,Drinks,scooter,0,No,Metropolitian,(min) 22,22,Sunny,0,9.31
0xb206,BANGRES09DEL01,35,4.9,12.934179,77.615797,12.944179,77.625797,01/03/22,8:30:00,8:35:00,conditions Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 20,20,Cloudy,0,1.55
0x5e63,BANGRES010DEL01,32,4.6,12.933298,77.614293,12.943298,77.624293,21/03/22,9:35:00,9:50:00,conditions Fog,Low,1,Drinks,motorcycle,0,No,Urban,(min) 15,15,Fog,0,1.55
0x94b9,BANGRES07DEL01,22,4.7,12.978453,77.643685,12.988453,77.653685,30/03/22,9:10:00,9:25:00,conditions Cloudy,Low,1,Drinks,scooter,1,No,NaN,(min) 18,18,Cloudy,0,1.55
0xa00b,BANGRES04DEL02,32,4.7,12.98041,77.640489,13.00041,77.660489,26/03/22,9:00:00,9:05:00,conditions Windy,Low,2,Buffet,scooter,1,No,Urban,(min) 20,20,Windy,0,3.11
0x7056,BANGRES12DEL02,28,4.7,12.939496,77.625999,12.989496,77.675999,09/03/22,23:25:00,23:40:00,conditions Windy,Low,2,Drinks,scooter,0,No,Metropolitian,(min) 14,14,Windy,0,7.76
0x6860,BANGRES09DEL01,25,4.0,12.934179,77.615797,12.944179,77.625797,01/04/22,11:30:00,11:35:00,conditions Cloudy,High,2,Buffet,motorcycle,1,No,Metropolitian,(min) 31,31,Cloudy,1,1.55
0x9b5c,BANGRES12DEL03,22,4.8,12.939496,77.625999,12.999496,77.685999,07/03/22,20:25:00,20:40:00,conditions Fog,Jam,1,Drinks,motorcycle,1,No,Urban,(min) 30,30,Fog,0,9.32
0x26d0,BANGRES08DEL01,35,4.5,12.906229,77.596791,12.946229,77.636791,09/03/22,14:50:00,15:00:00,conditions Cloudy,High,2,Drinks,scooter,1,No,Urban,(min) 26,26,Cloudy,0,6.21
0xa133,BANGRES04DEL03,33,4.0,12.98041,77.640489,13.07041,77.730489,02/03/22,18:25:00,18:40:00,conditions Cloudy,Medium,2,Snack,scooter,0,No,Metropolitian,(min) 34,34,Cloudy,1,13.97
0x8e6f,BANGRES17DEL01,29,4.8,12.972532,77.608179,13.042532,77.678179,20/03/22,21:10:00,21:20:00,conditions Windy,Jam,1,Buffet,motorcycle,0,No,Urban,(min) 18,18,Windy,0,10.87
0xa0e2,BANGRES20DEL01,35,4.3,12.972161,77.596014,13.012161,77.636014,26/03/22,15:10:00,15:20:00,conditions Sandstorms,Medium,1,Snack,scooter,1,No,Urban,(min) 34,34,Sandstorms,1,6.21
0xece,BANGRES15DEL03,39,4.8,12.975377,77.696664,13.065377,77.786664,31/03/22,18:30:00,18:45:00,conditions Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,(min) 38,38,Fog,1,13.97
0xa132,BANGRES02DEL02,30,4.8,12.970221,77.645396,13.050221,77.725396,02/04/22,18:50:00,19:00:00,conditions Cloudy,Medium,2,Meal,scooter,2,No,Metropolitian,(min) 39,39,Cloudy,1,12.42
0xb3cb,BANGRES010DEL01,23,5.0,12.933298,77.614293,13.003298,77.684293,02/03/22,18:30:00,18:35:00,conditions Windy,Medium,2,Snack,scooter,1,No,Urban,(min) 18,18,Windy,0,10.87
0x6462,BANGRES01DEL01,27,4.3,12.933284,77.615428,12.973284,77.655428,15/03/22,13:50:00,14:05:00,conditions Sunny,High,0,Meal,motorcycle,2,No,Metropolitian,(min) 45,45,Sunny,1,6.21
0x5411,BANGRES13DEL02,27,4.4,12.935662,77.61413,13.015662,77.69413,02/04/22,21:20:00,21:35:00,conditions Windy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,(min) 34,34,Windy,1,12.42
0x45c4,BANGRES12DEL02,33,4.9,12.939496,77.625999,12.989496,77.675999,03/04/22,22:35:00,22:45:00,conditions Sunny,Low,2,Buffet,scooter,1,No,Metropolitian,(min) 10,10,Sunny,0,7.76
0x53b8,BANGRES12DEL02,29,4.2,12.939496,77.625999,12.959496,77.645999,19/03/22,9:15:00,9:20:00,conditions Windy,Low,0,Meal,motorcycle,1,No,Urban,(min) 28,28,Windy,0,3.11
0x79e,BANGRES09DEL01,26,5.0,12.934179,77.615797,13.004179,77.685797,02/03/22,17:25:00,17:40:00,conditions Sunny,Medium,1,Buffet,motorcycle,1,No,Metropolitian,(min) 15,15,Sunny,0,10.87
0x7953,BANGRES04DEL02,37,4.9,12.98041,77.640489,13.06041,77.720489,25/03/22,20:45:00,20:55:00,conditions Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,(min) 35,35,Fog,1,12.42
0x1d51,BANGRES13DEL03,31,4.1,12.935662,77.61413,12.965662,77.64413,07/03/22,18:45:00,18:50:00,conditions Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 32,32,Stormy,1,4.66
0x3c12,BANGRES04DEL01,32,4.2,12.98041,77.640489,13.05041,77.710489,31/03/22,17:45:00,17:50:00,conditions Windy,Medium,2,Snack,scooter,1,No,Metropolitian,(min) 38,38,Windy,1,10.87
0x4d16,BANGRES01DEL01,37,4.9,12.933284,77.615428,12.943284,77.625428,17/03/22,8:20:00,8:25:00,conditions Stormy,Low,1,Drinks,motorcycle,0,No,Metropolitian,(min) 23,23,Stormy,0,1.55
0xa5dd,BANGRES16DEL03,38,4.0,13.029198,77.570997,13.089198,77.630997,11/03/22,19:35:00,19:45:00,conditions Fog,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 33,33,Fog,1,9.31
0x4cf1,BANGRES15DEL03,21,4.8,12.975377,77.696664,13.005377,77.726664,28/03/22,20:30:00,20:35:00,conditions Stormy,Jam,2,Snack,motorcycle,0,No,NaN,(min) 14,14,Stormy,0,4.66
0x538b,BANGRES02DEL03,26,4.7,12.970221,77.645396,13.030221,77.705396,01/04/22,19:30:00,19:40:00,conditions Stormy,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,(min) 13,13,Stormy,0,9.32
0x87fd,BANGRES20DEL03,33,4.2,12.972161,77.596014,13.032161,77.656014,30/03/22,22:20:00,22:30:00,conditions Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 27,27,Stormy,0,9.32
0xb51f,BANGRES010DEL03,21,4.6,12.933298,77.614293,12.993298,77.674293,24/03/22,21:15:00,21:30:00,conditions Cloudy,Jam,0,Buffet,motorcycle,0,No,Metropolitian,(min) 21,21,Cloudy,0,9.32
0x3783,BANGRES09DEL02,28,5.0,12.934179,77.615797,12.954179,77.635797,07/03/22,11:40:00,11:50:00,conditions Sandstorms,High,1,Meal,motorcycle,1,No,Urban,(min) 28,28,Sandstorms,0,3.11
0x6f48,BANGRES07DEL02,26,4.8,12.978453,77.643685,13.028453,77.693685,28/03/22,20:55:00,21:10:00,conditions Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 19,19,Stormy,0,7.76
0x1367,BANGRES07DEL03,32,4.6,12.978453,77.643685,13.008453,77.673685,01/04/22,18:20:00,18:35:00,conditions Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,(min) 33,33,Stormy,1,4.66
0x6be4,BANGRES06DEL01,24,4.6,12.979096,77.640625,13.019096,77.680625,01/04/22,14:35:00,14:50:00,conditions Windy,High,0,Drinks,motorcycle,1,No,Metropolitian,(min) 28,28,Windy,0,6.21
0x3985,BANGRES06DEL01,20,5.0,12.979096,77.640625,13.089096,77.750625,06/04/22,20:45:00,20:50:00,conditions Cloudy,Jam,0,Meal,motorcycle,0,No,Metropolitian,(min) 42,42,Cloudy,1,17.08
0xaad7,BANGRES18DEL01,33,4.7,12.913041,77.683237,12.923041,77.693237,01/03/22,9:45:00,10:00:00,conditions Windy,Low,2,Snack,scooter,1,No,Metropolitian,(min) 27,27,Windy,0,1.55
0x9387,BANGRES14DEL01,30,4.1,12.949934,77.699386,13.059934,77.809386,18/03/22,19:10:00,19:25:00,conditions Cloudy,Jam,1,Buffet,scooter,1,No,Metropolitian,(min) 40,40,Cloudy,1,17.08
0x30ea,BANGRES07DEL01,28,5.0,12.978453,77.643685,13.088453,77.753685,02/03/22,17:50:00,17:55:00,conditions Windy,Medium,2,Buffet,electric_scooter,1,No,Urban,(min) 17,17,Windy,0,17.08
